Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
21129,T.GARANTİ BANKASI A.Ş.,Turkey,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI, Turkey",Banks,Financial services,Services,General, GARAN TI, Investor,GARAN.IS,2019,46788068644,,8964163000,30812427000,30812427000,6164914000,TRY,48686979000,0,64736582000,428554148000,374503401000,64736582000,53439011000,54050747000
21131,TÜRKİYE HALK BANKASI A.Ş.,Turkey,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Turkey",Banks,Financial services,Services,General, HALKB TI, Investor,HALKB.IS,2019,7437503296,,3008067000,13784515000,13784515000,2267608000,TRY,39554977000,0,105816801000,468631827000,102839252000,105816801000,102839252000,32197388000
21134,T. İŞ BANKASI A.Ş.,Turkey,,public," Benchmark, Emerging Markets, MSCI ACWI, Turkey",Banks,Financial services,Services,General, ISCTR TI, Investor,ISCTR.IS,2019,5175000000,,9774460000,44059864000,44059864000,8242054000,TRY,51346117000,114449290000,1307484000,565051838000,499350371000,115756774000,111893368000,65701467000
21141,SABANCI HOLDİNG A.Ş.,Turkey,,public," Benchmark, MSCI ACWI, Turkey",Banks,Financial services,Services,General, SAHOL TI, Investor,SAHOL.IS,2019,19429589455,,6762391000,32082376000,32082376000,6965120000,TRY,49664028000,0,114344246000,406347879000,339870436000,114344246000,64612168000,66477443000
21142,T.ŞİŞE VE CAM FABRİKALARI A.Ş.,Turkey,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI, Turkey",Glass products,Other materials,Materials,General, SISE TI," Investor, Supply Chain",SISE.IS,2019,11947500000,,4643719000,18058686000,5879655000,2700319000,TRY,8368913000,426120000,2821692000,38750838000,19617453000,3247812000,15845636000,19133385000
21143,ŞEKERBANK T.A.Ş.,Turkey,,public," Continuity Climate Change, Turkey",Banks,Financial services,Services,General, SKBNK TI, Investor,SKBNK.IS,2019,1355744071,,-827564000,1523219000,1523219000,-767847000,TRY,4132430000,0,4204236000,32045027000,4412571000,4204236000,4412571000,1960749000
21144,TAV HAVALİMANLARI HOLDİNG A.Ş.,Turkey,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Turkey",Transportation support services,Industrial support services,Services,General, TAVHL TI, Investor,TAVHL.IS,2019,10636875363,,361638364,713589669,337003773,76979309,EUR,582532004,392562355,2,3834381188,2527684556,392562357,1827031671,1306696630
21145,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,Turkey,,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI, Turkey",Telecommunications services,"Media, telecommunications & data center services",Services,General, TCELL TI, Investor,TCELL.IS,2019,30094451815,,10668721000,25137135000,8053655000,2504254000,TRY,10238715000,350970000,41701000,45714975000,27632031000,392671000,20305727000,18082944000
21150,TEKFEN HOLDİNG A.Ş.,Turkey,,public," Continuity Climate Change, Turkey",Building sub-contractors,Construction,Infrastructure,General, TKFEN TI, Investor,TKFEN.IS,2019,7166900000,,2096118000,14603354000,2401562000,1420750000,TRY,4094625000,12782000,484683000,12663148000,7166278000,497465000,835946000,5496870000
21151,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,Turkey,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Turkey",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, TOASO TI, Investor,TOASO.IS,2019,13430000000,,2562534000,19362676000,2498611000,1481639000,TRY,2825487000,568000,994744000,12809287000,8480078000,568000,3950720000,4329209000
21154,T.SINAİ KALKINMA BANKASI A.Ş.,Turkey,,public," Continuity Climate Change, Turkey",Banks,Financial services,Services,General, TSKB TI, Investor,TSKB.IS,2019,3414616398,,947419000,1560256000,1560256000,730504000,TRY,1587171000,0,7599451000,42253011000,35996968000,7599451000,35996968000,5178989000
21158,TÜRKİYE VAKIFLAR BANKASI T.A.O.,Turkey,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Turkey",Banks,Financial services,Services,General, VAKBN TI, Investor,VAKBN.IS,2019,13699555084,,4853764000,17387438000,17387438000,3369359000,TRY,42728259000,0,89107831000,433041129000,93508024000,89107831000,93508024000,33552290000
21159,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,Turkey,,public," Continuity Climate Change, Turkey",Electronic equipment,Electrical & electronic equipment,Manufacturing,General, VESTL TI, Investor,VESTL.IS,2019,4232061875,,2349118000,17174123000,4277765000,324047000,TRY,2283040000,42291000,5098280000,19452405000,15672494000,1044133000,7810277000,3779911000
21160,YAPI VE KREDİ BANKASI A.Ş.,Turkey,,public," Benchmark, Continuity Climate Change, MSCI ACWI, Turkey",Banks,Financial services,Services,General, YKBNK TI, Investor,YKBNK.IS,2019,20948687174,,5176095000,21135211000,21135211000,3600060000,TRY,70536348000,0,63080852000,411195020000,96410836000,63080852000,96410836000,41191580000
21207,Seoul Semiconductor,Republic of Korea,,public," Continuity Climate Change, Korea",Electronic components,Electrical & electronic equipment,Manufacturing,General, 046890 KS," Investor, Supply Chain",046890.KS,2019,,,,,,,TRY,,,,,,,,
21210,LG Innotek,Republic of Korea,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 011070 KS," Investor, Supply Chain",011070.KS,2019,3312476440000,,964448581110,8302068230720,1028920249270,102302472640,KRW,799575276870,405010000,33162854000,5770780509570,3566176252060,33567864000,1929424201360,2204604257510
21216,LX Hausys,Republic of Korea,,public," Continuity Climate Change, Korea",Plastic products,Plastic product manufacturing,Manufacturing,General, 108670 KS, Investor,108670.KS,2019,546319094400,,230407000000,3186807000000,746754000000,11565000000,KRW,139134000000,9205000000,-4722000000,2565579000000,1649601000000,4483000000,1142900000000,915978000000
21306,Aker Solutions ASA,Norway,,public, Nordic,Energy services & equipment,Industrial support services,Services,General, AKSO NO, Investor,AKSO.OL,2019,6712285575,,2521000000,29263000000,14582000000,83000000,NOK,1898000000,-663000000,756000000,26563000000,19332000000,93000000,8957000000,7231000000
21318,Accenture,Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",IT services,IT & software development,Services,General, ACN US," Investor, Supply Chain",ACN,2019,134235348266,492000,7167520000,43215013000,13314688000,4779112000,USD,6126853000,3313000,240313000,29789880000,14962189000,243626000,22658000,14827691000
21320,Chubb Limited,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Insurance,Financial services,Services,General, CB US," Investor, Supply Chain",CB,2019,70337875304,33000,5554000000,34230000000,34230000000,4454000000,USD,1537000000,89779000000,104504000000,176943000000,121612000000,109234000000,14858000000,55331000000
21327,Adeka Corporation,Japan,,public,,Specialty chemicals,Chemicals,Materials,Chemicals, 4401 JP, Supply Chain,4401.T,2019,170642520000,,37060000000,304131000000,79556000000,15216000000,JPY,62827000000,1500000000,40392000000,409452000000,158820000000,31335000000,55272000000,250632000000
21330,"Advantech Co, Ltd.","Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Computer hardware,Electrical & electronic equipment,Manufacturing,General, 2395 TT," Investor, Supply Chain",2395.TW,2019,192024760938,,10586851000,54144662000,21099362000,7351220000,TWD,6003936000,4066113000,583068000,47216079000,14484619000,4649181000,736523000,32731460000
21338,Ahold Delhaize,Netherlands,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI","Supermarkets, food & drugstores",Convenience retail,Retail,General, AD NA, Investor,AD.AS,2019,24240100000,,5537000000,66259000000,18059000000,1766000000,EUR,3717000000,3000000,229000000,41490000000,27407000000,232000000,3841000000,14083000000
21355,Almirall S.A.,Spain,,public," Continuity Climate Change, Spain",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, ALM SM, Investor,ALM.MC,2019,2487020303,,282423000,855339000,662873000,105909000,EUR,117212000,82000,103184000,2439787000,1159601000,82000,502608000,1280186000
21365,ALPS ALPINE CO LTD.,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6770 JP," Investor, Supply Chain",6770.T,2019,509476940000,,67489000000,810570000000,139870000000,-4009000000,JPY,129598000000,-12285000000,43270000000,625542000000,269927000000,30985000000,99870000000,355615000000
21368,Amdocs Ltd,Guernsey,,public, Self selected companies climate change,IT services,IT & software development,Services,General, DOX US," Investor, Supply Chain",DOX,2019,9652452710,0,775518000,4086669000,1433497000,479446000,USD,471632000,0,585000,5292826000,1750360000,585000,0,3542466000
21380,adidas AG,Germany,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Euro, FTSE All-World, Global 500, MSCI ACWI",Apparel & footwear design,Apparel design,Apparel,General, ADS GR, Investor,ADS.DE,2019,56647500000,,3945000000,23640000000,12293000000,1976000000,EUR,2220000000,442000000,109000000,20680000000,13623000000,551000000,4770000000,7057000000
21394,Wistron Corp,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 3231 TT," Investor, Supply Chain",3231.TW,2019,80020477615,,27670847000,878255078000,42158550000,9726243000,TWD,47411947000,13310690000,-807993000,344176335000,260275261000,12502697000,77105680000,83901074000
21403,Olam International,Singapore,,public," CCGR1800, Continuity Climate Change",Agricultural products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,Agricultural commodities, OLAM SP," Investor, Supply Chain",OLAM,2019,,,,,,,TWD,,,,,,,,
21407,Lenovo Group,China,,public," Benchmark, China, Continuity Climate Change, Emerging Markets, MSCI ACWI",Computer hardware,Electrical & electronic equipment,Manufacturing,General, 992 HK," Investor, Supply Chain",0992.HK,2019,62538412075,,2249196000,50716349000,8357304000,718851000,USD,3550990000,66480000,611250000,32128167000,28068872000,611250000,6439200000,4059295000
21419,Axiata Group Berhad,Malaysia,,public," Asia ex-JICK, Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI",Telecommunications services,"Media, telecommunications & data center services",Services,General, AXIATA MK, Investor,AXIATA.KL,2019,,,,,,,USD,,,,,,,,
21422,Hon Hai Precision Industry,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Global 500, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2317 TT," Investor, Supply Chain",2317.TW,2019,1258624926400,,297487500000,5342810995000,315868425000,115308736000,TWD,857864362000,55906926000,276721227000,3320941698000,1921316281000,332628153000,656482323000,1399625417000
21438,Macquarie Group,Australia,,public," ASX 100, Australia, Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI",Asset managers,Financial services,Services,General, MQG AU," Investor, Supply Chain",MQG.AX,2019,46881522018,,52000000,12576000000,5526000000,2982000000,AUD,6888000000,18670000000,18609000000,197757000000,179393000000,18609000000,72516000000,18364000000
21448,Charter Hall Group,Australia,,public," ASX 200, Australia, Continuity Climate Change",Real estate services,Other services,Services,General, CHC AU, Investor,CHC.AX,2019,5160810611,,315000000,527400000,353000000,236800000,AUD,113900000,0,1868200000,2453600000,493700000,1868200000,305000000,1959900000
21456,Beach Energy,Australia,,public," ASX 100, Australia, Continuity Climate Change, Environmental",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, BPT AU, Investor,BPT.AX,2019,5720341550,,1331300000,2077699999,870299999,577300000,AUD,171900000,0,2785100000,3913900000,1539500000,2785100000,0,2374400000
21457,Sul América S/A,Brazil,,public," Benchmark, Brazil, Continuity Climate Change, MSCI ACWI",Insurance,Financial services,Services,General, SULA11 BZ," Investor, Supply Chain",SULA11.SA,2019,,,,,,,AUD,,,,,,,,
21458,MRV Engenharia e Participações,Brazil,,public," Brazil, Continuity Climate Change",Residential building construction,Construction,Infrastructure,General, MRVE3 BZ, Investor,MRVE3.SA,2019,9527319207,,996072000,6055722000,1842267000,690245000,BRL,674919000,1330773000,-1175677000,14686323000,9577534000,155096000,3202158000,5108789000
21459,Oi S.A,Brazil,,public," Benchmark, Continuity Climate Change",Telecommunications services,"Media, telecommunications & data center services",Services,General, OIBR3 BZ," Investor, Supply Chain",OIBR3.SA,2019,4978064420,,4145986000,20136183000,4821369000,-9095107000,BRL,2081945000,183850000,167707000,71891822000,54095316000,351557000,26376775000,17650326000
21471,CIA SANEAMENTO DE MINAS GERAIS - COPASA,Brazil,,public," Brazil, Continuity Climate Change",Water supply networks,Non-energy utilities,Infrastructure,General, CSMG3 BZ," Investor, Supply Chain",CSMG3.SA,2019,5179571480,,1832701000,5157224000,2156327000,754374000,BRL,524146000,20223000,791448000,11528815000,4785102000,811671000,3368512000,6743713000
21473,BRF S.A,Brazil,,public," Benchmark, Brazil, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, MSCI ACWI",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", BRFS3 BZ," Investor, Supply Chain",BRFS3.SA,2019,28818468281,,5948465000,33446980000,8076938000,1213261000,BRL,4237785000,418182000,322232000,41700631000,33552282000,740414000,21051459000,8148349000
21477,Quanta Computer,"Taiwan, Greater China",,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2382 TT," Investor, Supply Chain",2382.TW,2019,246827567997,,36648679000,1029611414000,49167250000,15942712000,TWD,192605577000,30878744000,-28081427000,614626933000,472695668000,2797317000,225570026000,141931265000
21481,Teck Resources Limited,Canada,,public," Benchmark, Canada, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI",Coal extraction & processing,Coal mining,Fossil Fuels,Coal, TECK/B CN, Investor,TECK/B.TO,2019,,,,,,,TWD,,,,,,,,
21491,NuVista Energy,Canada,,public, Environmental,Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, NVA CN, Investor,NVA.TO,2019,719396040,,270028000,561095000,313952000,-63833000,CAD,-119307000,0,0,2331361000,982605000,0,642352000,1348756000
21537,DNB ASA,Norway,,public," Benchmark, CCGR1800, Continuity Climate Change, Euro, FTSE All-World, Global 500, MSCI ACWI, Nordic",Banks,Financial services,Services,General, DNB NO, Investor,DNB.OL,2019,259169364000,,34041000000,54446000000,54446000000,25726000000,NOK,304746000000,52013000000,429128000000,2793294000000,2551038000000,481141000000,906737000000,242256000000
21641,Cia Paranaense de Energia - COPEL,Brazil,,public," Benchmark, Brazil, CCGR1800, Continuity Climate Change, Environmental",Electricity networks,Energy utility networks,Infrastructure,Electric utilities, CPLE6 BZ," Investor, Supply Chain",CPLE6.SA,2019,18909576462,,3940923000,16244274000,3083925000,1989946000,BRL,2941727000,358682000,2948301000,38312550000,20714338000,3306983000,11668697000,17598212000
21657,Elia Group,Belgium,,public," Benelux, Continuity Climate Change",Electricity networks,Energy utility networks,Infrastructure,Electric utilities, ELI BB," Investor, Supply Chain",ELI.BR,2019,5432360133,,1001100000,2242300000,566500000,273600000,EUR,975000000,0,373900000,14056600000,10342100000,373900000,7136600000,3630700000
21673,"Coway Co., Ltd.",Republic of Korea,,public," Benchmark, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Consumer goods wholesale & rental,"Trading, wholesale, distribution, rental & leasing",Retail,General, 021240 KS," Investor, Supply Chain",021240.KS,2019,6722505867700,,747039002220,3018912502710,2008500926910,332942167270,KRW,60540531000,34165597000,-15525773370,2854954793880,1777759209350,18639823630,901816862860,1077195584530
21677,"Weichai Power Co,.Ltd.",China,,public," Benchmark, CCGR1800, China, Continuity Climate Change, Environmental, MSCI ACWI",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 2338 HK, Investor,2338.HK,2019,129507491728,,24178122056,174360892512,38007657078,9104955354,CNY,48817622206,4451059463,2999717374,236831674546,167056949115,7450776837,45625571370,69774725429
21680,Walsin Lihwa Corporation,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change",Fabricated metal components,Metal products manufacturing,Manufacturing,General, 1605 TT," Investor, Supply Chain",1605.TW,2019,45413573328,,7584088000,134804405000,9390566000,3149679000,TWD,11753006000,1858099000,32477733000,138066402000,59500288000,34335832000,36595273000,78566114000
21683,Vanguard International Semiconductor Corporation,"Taiwan, Greater China",,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI",Semiconductors,Electrical & electronic equipment,Manufacturing,General, 5347 TT, Investor,5347.TW,2019,,,,,,,TWD,,,,,,,,
21686,Unimicron Corporation,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change",Electronic components,Electrical & electronic equipment,Manufacturing,General, 3037 TT," Investor, Supply Chain",3037.TW,2019,60876875850,,13258084000,82535553000,11313578000,3259882000,TWD,20585546000,575121000,5035474000,110201731000,61850302000,5610595000,32857356000,48351429000
21694,Tripod Technology Corporation,"Taiwan, Greater China",,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 3044 TT, Supply Chain,3044.TW,2019,65900312797,,11340720000,54450944000,11265984000,6037254000,TWD,27614136000,107383000,0,71605032000,37456214000,107383000,14441810000,34148818000
21707,Commercial International Bank,Egypt,,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Banks,Financial services,Services,General, COMI EY, Investor,COMI,2019,,,,,,,TWD,,,,,,,,
21722,Mercialys,France,,public," Continuity Climate Change, France",REIT,Financial services,Services,General, MERY FP, Investor,MERY.PA,2019,1131078567,,176583000,234089000,179202000,90340000,EUR,72024000,-2267215000,2306790000,2455562000,1595532000,39575000,1461279000,860030000
21734,LISI,France,,public," Continuity Climate Change, France",Aerospace,Transportation equipment,Manufacturing,Transport OEMS, FII FP," Investor, Supply Chain",FII.PA,2019,1599683533,,274294000,1729527000,259228000,69773000,EUR,236809000,0,16988000,2000748000,979366000,16988000,568733000,1021382000
21744,Korian SA,France,,public, France,Health care facilities,Health care provision,"Biotech, health care & pharma",General, KORI FP, Investor,KORI.PA,2019,3451126241,,787663000,3612502000,3335759000,114681000,EUR,344786000,23000,38129000,10938240000,8368604000,38152000,6508179000,2569636000
21751,Guerbet,France,,public, France,Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, GBT FP, Investor,GBT.PA,2019,518415937,,111693000,816906000,208818000,37328000,EUR,81420000,36040000,12566000,1008868000,619676000,12566000,377907000,389192000
21769,ECA,France,,public, Continuity Climate Change,Munitions,Light manufacturing,Manufacturing,General, ECASA FP," Investor, Supply Chain",ECASA.PA,2019,,,18930000,115173000,59476000,8263000,EUR,15667000,12000,1528000,182753000,100410000,1540000,6421000,81892000
21770,Airbus SE,Netherlands,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, France, FTSE All-World, Global 500, MSCI ACWI",Aerospace,Transportation equipment,Manufacturing,Transport OEMS, AIR FP," Investor, Supply Chain",AIR.PA,2019,101441554392,,4308000000,70478000000,10505000000,-1325000000,EUR,9314000000,2751000000,14412000000,114409000000,108419000000,17182000000,8684000000,5990000000
21773,Devoteam SA,France,,public," Continuity Climate Change, France",IT services,IT & software development,Services,General, DVT FP," Investor, Supply Chain",DVT.PA,2019,,,87459000,761870000,376475000,47545000,EUR,81659000,1863000,6032000,584553000,373167000,7895000,78934000,196334000
21782,Chime Communications,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Marketing,Web & marketing services,Services,General, CHW LN, Investor,CHW.L,2019,,,,,,,EUR,,,,,,,,
21783,TT Electronics Plc,United Kingdom of Great Britain and Northern Ireland,,public, FTSE 725,Electrical equipment,Electrical & electronic equipment,Manufacturing,General, TTG LN," Investor, Supply Chain",TTG.L,2019,407569637,,37300000,478200000,116800000,17300000,GBP,60200000,0,400000,526800000,257900000,400000,129300000,268900000
21791,Thomas Cook Group,United Kingdom of Great Britain and Northern Ireland,,public," CCGR1800, Continuity Climate Change, Environmental, FTSE 250, FTSE 350, FTSE 725",Travel services,Commercial & consumer services,Services,General, TCG LN, Investor,TCG.L,2019,,,,,,,GBP,,,,,,,,
21811,N Brown Group Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 725",Apparel stores,Discretionary retail,Retail,General, BWNG LN, Investor,BWNG.L,2019,462748485,,106800000,858200000,439900000,27400000,GBP,47500000,0,1300000,1021200000,703700000,1300000,551500000,317500000
21836,SM Investments Corporation,Philippines,,public," Asia ex-JICK, Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI",Department stores,Discretionary retail,Retail,General, SM PM, Investor,SM,2019,1270221160,530,882375000,1589243000,264736000,-187001000,USD,10000,0,20624000,6292232000,3543238000,20624000,2732798000,2748994000
21858,Formosa Taffeta Co.,"Taiwan, Greater China",,public," Benchmark, CCGR1800, Continuity Climate Change, MSCI ACWI",Textiles,Textiles & fabric goods,Apparel,General, 1434 TT," Investor, Supply Chain",1434.TW,2019,56605465015,,8337401000,36762189000,3759840000,5188729000,TWD,3236624000,1446927000,47159337000,80761873000,16537973000,48606264000,11333578000,64223900000
21868,First Financial Holding Co,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Banks,Financial services,Services,General, 2892 TT, Investor,2892.TW,2019,285605574679,,25099023000,62211174000,62211174000,19368751000,TWD,328537139000,0,992304556000,3206767075000,2987034568000,992304556000,57556541000,219732507000
21889,Empresas CMPC,Chile,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, Latin America, MSCI ACWI",Pulp & paper mills,Wood & paper materials,Materials,Paper & forestry, CMPC CI," Investor, Supply Chain",CMPC.SN,2019,4600000000000,,443794000,5670277000,1107829000,84492000,USD,615038000,4563000,-2986000,14955796000,6820221000,1577000,4065974000,8135575000
21925,Macronix International,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2337 TT," Investor, Supply Chain",2337.TW,2019,68371033200,,5954290000,34995411000,9615494000,3011960000,TWD,8725089000,21525000,2151195000,60656778000,28164110000,2172720000,15659161000,32492668000
21950,Inventec Co Ltd,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2356 TT," Investor, Supply Chain",2356.TW,2019,81037220340,,12417802000,500952813000,22831095000,5507960000,TWD,18952967000,5152898000,-2661966000,193092853000,136121625000,2490932000,30585793000,56971228000
21991,Bank Leumi Le Israel,Israel,,public," Benchmark, Continuity Climate Change, MSCI ACWI",Banks,Financial services,Services,General, LUMI IT, Investor,LUMI.TA,2019,36816323280,,6005000000,13313000000,13313000000,3522000000,ILS,72924000000,0,96684000000,468781000000,432907000000,96684000000,19958000000,35874000000
22010,Mettler-Toledo International Inc.,Switzerland,,public," Benchmark, Continuity Climate Change, FTSE All-World, MSCI ACWI, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, MTD US," Investor, Supply Chain",MTD,2019,19060799362,1300,823246000,3008652000,1741211000,561109000,USD,207785000,0,-36978000,2789321000,2368541000,-36978000,1291218000,420780000
22032,Vitura,France,,public, Self selected companies climate change,REIT,Financial services,Services,General, VTR FP, Investor,VTR.PA,2019,627219105,,94055000,83414000,51793000,80760000,EUR,44880000,0,34000,1553637000,823369000,34000,777529000,730268000
22082,Berkeley Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, FTSE 350, FTSE 725, MSCI ACWI",Residential building construction,Construction,Infrastructure,General, BKG LN, Investor,BKG.L,2019,5631238683,,474600000,1920400000,637400000,410100000,GBP,1638900000,0,261800000,5650800000,2549200000,261800000,502500000,3101600000
22100,Diploma Plc,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 725",Industrial machinery distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, DPLM LN, Investor,DPLM.L,2019,2290710960,,100900000,544700000,197000000,61900000,GBP,27000000,0,273200000,501700000,177100000,273200000,42100000,324600000
22121,DS Smith Plc,United Kingdom of Great Britain and Northern Ireland,,public," CCGR1800, Continuity Climate Change, Environmental, FTSE 350, FTSE 725",Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry, SMDS LN," Investor, Supply Chain",SMDS.L,2019,5267382000,,954000000,6043000000,1921000000,297000000,GBP,402000000,193000000,93000000,8625000000,5274000000,286000000,2743000000,3351000000
22123,Communisis Limited,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 725",Printing services,Print & publishing services,Services,General, CMS LN," Investor, Supply Chain",CMS.L,2019,,,,,,,GBP,,,,,,,,
22135,Vattenfall Group,Sweden,,public," CCGR1800, Continuity Climate Change, Environmental",Coal generation,Thermal power generation,Power generation,Electric utilities, VATT SS," Investor, Supply Chain",VATT.ST,2019,,,,,,,GBP,,,,,,,,
22142,RPS Group Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725",Other professional services,Specialized professional services,Services,General, RPS LN, Investor,RPS.L,2019,,,38731000,612599000,612599000,-1231000,GBP,17731000,0,0,635327000,286790000,0,161621000,348537000
22156,Costain Group,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725",Engineering services,Specialized professional services,Services,General, COST LN," Investor, Supply Chain",COST.L,2019,172599153,,35900000,1155600000,47900000,-2900000,GBP,180900000,0,4600000,552500000,394800000,4600000,146000000,157700000
22163,Dialog Semiconductor plc,Germany,,public, Self selected companies climate change,Electronic components,Electrical & electronic equipment,Manufacturing,General, DLG GR, Investor,DLG.DE,2019,,,480056000,1566239000,848536000,301452000,USD,1018495000,0,0,2176984000,604400000,0,10788000,1572584000
22168,K + S AG,Germany,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Environmental, MSCI ACWI",Other non-metallic minerals,Other mineral mining,Materials,Metals & mining, SDF GR," Investor, Supply Chain",SDF.DE,2019,2132196000,,700800000,4070700000,698100000,88900000,EUR,321800000,74800000,41000000,10592200000,6097100000,115800000,3398900000,4495100000
22175,CEWE Stiftung & Co. KGaA,Germany,,public," Continuity Climate Change, DACH",Consumer services,Commercial & consumer services,Services,General, CWC GR, Investor,CWC.DE,2019,723017911,,115874000,714894000,530644000,31818000,EUR,32357000,-17570000,24287000,567258000,297497000,6717000,64976000,269761000
22188,Indusind Bank,India,,public," Continuity Climate Change, Emerging Markets, India",Banks,Financial services,Services,General, IIB IN, Investor,IIB.BO,2019,,,,,,,EUR,,,,,,,,
22194,Zeon Corporation,Japan,,public," Continuity Climate Change, Environmental, Japan",Other base chemicals,Chemicals,Materials,Chemicals, 4205 JP," Investor, Supply Chain",4205.T,2019,298548862000,,46502000000,321966000000,91911000000,20201000000,JPY,32029000000,-7393000000,69511000000,405131000000,144773000000,62118000000,20960000000,260358000000
22197,"Kintetsu World Express, Inc.",Japan,,public,,Air freight,Air transport,Transportation services,Transport services, 9375 JP, Supply Chain,9375.T,2019,,,31405000000,592009000000,96957000000,9857000000,JPY,80324000000,2995000000,12444000000,388463000000,256644000000,15439000000,161645000000,121740000000
22199,Hitachi Zosen Corporation,Japan,,public,,Waste management,Non-energy utilities,Infrastructure,General, 7004 JP, Supply Chain,7004.T,2019,69438480000,,20097000000,402450000000,69279000000,2197000000,JPY,42939000000,-8208000000,23545000000,409531000000,290032000000,15337000000,99588000000,119499000000
