Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
61305,Exyte,Germany,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61306,Fujimi Incorporated,United States of America,CDP NA,public,,Specialty chemicals,Chemicals,Materials,Chemicals, 5384 JP, Supply Chain,5384.T,2018,17327670540,,6692000000,37394000000,15609000000,4265000000,JPY,21852000000,3500000000,1577000000,57848000000,7618000000,1455000000,7000000,50230000000
61308,Entegris Inc,United States of America,CDP NA,public,,Plastic products,Plastic product manufacturing,Manufacturing,General, ENTG US, Supply Chain,ENTG,2018,3774842100,500,411955000,1550497000,719831000,240755000,USD,482062000,0,0,2317641000,1305616000,0,938863000,1012025000
61310,Moses Lake Industries,United States of America,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61311,Namics,Japan,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61313,"NUFLARE TECHNOLOGY, INC.",Japan,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61314,"MURATA MACHINERY,LTD.",Japan,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61315,Rinchem Company Inc,United States of America,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61316,Kmg Electronic Materials,United States of America,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61317,Tosoh Quartz,United States of America,,public,,Glass products,Other materials,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61318,THE PEER GROUP INC.,Canada,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61349,Dyval S.A (Repostería Deli),Colombia,,public,,Homeware,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61351,Ensobretados y Derivados S.A. de C.V.,Mexico,,public,,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,"Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61355,Fortunato Mangravita,Panama,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61369,Jaleas Ujarras,Costa Rica,,public,,"Fruit, nut & vegetable processing",Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61371,INDUSTRIA DE ALIMENTOS LA GALLETA S.A,Colombia,,public,,Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61380,Industrias ODI,Guatemala,,public,,"Fruit, nut & vegetable processing",Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61389,Morysan,Mexico,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61400,Procafecol,Colombia,,public,,Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61416,TERMOPACK CIA. LTDA,Ecuador,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61443,Plasticos Aries,Mexico,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61450,"SHENZHEN LAIBAO HI-TECH CO.,LTD",China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61555,Palladio Group SPA,Italy,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61565,Turtle & Hughes,United States of America,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61660,"Toyota Transportation Co., Ltd.",Japan,,public,,Intermodal transport,Intermodal transport & logistics,Transportation services,Transport services,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61669,Cataler Corporation,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61677,"Tsuda Industries Co., Ltd.",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61686,COSBOND,"China, Hong Kong Special Administrative Region",,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61695,LETRAGRAPHIX PVT. LTD.,India,,public,,Printing services,Print & publishing services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61705,SH ZIJIANG INT'L,China,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61706,SHANGHAI ZHENHENG INTERNATIONAL,China,,public,,"Dealers, wholesalers & distributors: climate change impacts","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61709,CHONGQING SUNRISE,China,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61818,BRI-STOR SYSTEMS,United Kingdom of Great Britain and Northern Ireland,,public,,Heavy vehicles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61821,CHA HOLDINGS,United States of America,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61824,CONTROLPOINT TECHNOLOGIES,United States of America,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61829,FASTFLOW GROUP,United Kingdom of Great Britain and Northern Ireland,,public,,Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61920,NHL Saglik Lojiistigi Hizmetleri A.S,Turkey,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61981,YASHIRO COMPOSITES CORPORATION,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
61986,KUNSTSTOFF CHRISTEL,Germany,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62035,EDWIN JAMES GROUP,United Kingdom of Great Britain and Northern Ireland,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62079,CAMPBELL WRAPPER CORP,United States of America,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62096,DUALMEX SA DE CV,Mexico,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62139,MERCURIO SERVICIOS ADMINISTRATIVOS,Mexico,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62144,MILAN EXPRESS CO INC,United States of America,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62148,Sang Sook Industry,Thailand,,public,,Palm oil processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62149,Extractora La Francia,Guatemala,,public,,Palm oil processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62307,"JINDING GROUP CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62312,"SHANDONG WEIDA MACHINERY CO.,LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62315,TDC CUTTING TOOLS INC,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62318,"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62319,"ZHEJIANG YIDA ELECTRIC APPLIANCE CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62549,ROBIN ENTERPRISES CO,United States of America,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62844,Global Power Synergy Public Company Limited,Thailand,,public," CCGR1800, Emerging Markets",CCGT generation,Thermal power generation,Power generation,Electric utilities, GPSC TB, Investor,GPSC.BK,2018,87494707472,,6329958622,24880142512,4561847989,3359187203,THB,4911406000,10000000,12978931938,64439023420,22089945074,12978931938,17504017861,42349078346
62846,GRUPO BEBEELE SA DE CV,Mexico,,public,,Clothing manufacture,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62862,Grant Thornton UK,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62889,TONE WORLD INTL. CORP. B.V.I.,"Taiwan, Greater China",,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62905,Fundição São Francisco,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62916,"OMARK Consultants, Inc.",United States of America,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
62954,Form Factor Inc.,United States of America,CDP NA,public,,Semiconductors,Electrical & electronic equipment,Manufacturing,General, FORM US, Supply Chain,FORM,2018,1047760580,0,37401000,529675000,210339000,104036000,USD,98472000,50531000,0,728222000,148058000,50531000,64811000,580164000
63454,Wisconsin Energy Conservation Corporation (WECC),United States of America,,public, Self selected companies climate change,Other professional services,Specialized professional services,Services,General, 4155293Z US, Investor,4155293Z,2018,,,,,,,USD,,,,,,,,
63498,"Ducksan co., Ltd.",Republic of Korea,,public, Self selected companies climate change,Textiles,Textiles & fabric goods,Apparel,General, ABFGQZ KS, Investor,ABFGQZ.KS,2018,,,,,,,USD,,,,,,,,
63513,"Sheng Jeou Enterprise Co., LTD","Taiwan, Greater China",,public, Self selected companies climate change,Textiles,Textiles & fabric goods,Apparel,General,, Investor,unknown,2018,,,,,,,,,,,,,,,
63519,JK Tyres & Industries,India,,public, Self selected companies climate change,Rubber products,Wood & rubber products,Manufacturing,General, JKI IN, Investor,JKI.BO,2018,,,,,,,USD,,,,,,,,
63525,Logtek Ltd,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Vehicles & machinery rental & leasing,"Trading, wholesale, distribution, rental & leasing",Retail,General, 1728160Z LN, Investor,1728160Z.L,2018,,,,,,,USD,,,,,,,,
63535,Mainstream Renewable Power,Ireland,,public, Self selected companies climate change,CCGT generation,Thermal power generation,Power generation,Electric utilities, 2893686Z ID, Investor,2893686Z.L,2018,,,,,,,USD,,,,,,,,
63555,TAISEI HOUSING CORPORATION,Japan,,public,,Residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
63625,Tosoh SMD,United States of America,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
63630,dormakaba Holding AG,Switzerland,,public, DACH,Electrical equipment,Electrical & electronic equipment,Manufacturing,General, DOKA SW," Investor, Supply Chain",DOKA.SW,2018,2480840999,,448000000,2818300000,1185900000,131800000,CHF,122400000,0,12600000,1909000000,1650500000,12600000,769800000,258500000
63671,IHS Markit Ltd.,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, FTSE All-World, S&P 500",Other professional services,Specialized professional services,Services,General, INFO US," Investor, Supply Chain",INFO,2018,,,1193800000,4009200000,2513500000,542300000,USD,120000000,0,0,16062300000,8041800000,0,5679100000,8020500000
63672,Corporación Inmobiliaria Vesta S.A.B de C.V.,Mexico,,public, Self selected companies climate change,Real estate owners & developers,Land & property ownership & development,Infrastructure,General, VESTA* MM, Investor,VESTA*.MX,2018,,,,,,,USD,,,,,,,,
63724,Avangrid Inc,United States of America,,public, FTSE All-World,Electricity networks,Energy utility networks,Infrastructure,Electric utilities, AGR US," Investor, Supply Chain",AGR,2018,15502855000,6500,1942000000,6478000000,2577000000,595000000,USD,36000000,0,424000000,32167000000,16764000000,424000000,5368000000,15403000000
63741,Trafigura PTE,Netherlands,,public, CCGR1800,Oil & gas marketing & retailing,Oil & gas retailing,Fossil Fuels,General, 585233Z NA, Investor,585233Z.AS,2018,,,,,,,USD,,,,,,,,
63843,Uniper SE,Germany,,public, DACH,Electricity networks,Energy utility networks,Infrastructure,Electric utilities, UN01 GR, Investor,UN01.DE,2018,8271600000,,2099000000,78176000000,3557000000,-452000000,EUR,1378000000,0,0,50605000000,39160000000,1306000000,2939000000,11445000000
64049,Agropur Cooperative,Canada,,public, Self selected companies climate change,Dairy & egg products,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"," 7660951Z CN, 7660951ZCN", Investor,7660951Z,2018,,,,,,,EUR,,,,,,,,
64076,AES Brasil Energia S.A.,Brazil,,public," Benchmark, Brazil",Hydro generation,Renewable power generation,Power generation,Electric utilities," TIET11 BZ, TIET3 BZ"," Investor, Supply Chain",TIET11.SA,2018,,,,,,,EUR,,,,,,,,
64106,Arconic Corp,United States of America,,public," Benchmark, S&P 500",Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, ARNC US," Investor, Supply Chain",ARNC,2018,,,538000000,7442000000,893000000,170000000,USD,81000000,0,0,4795000000,2118000000,0,369000000,2677000000
64620,Dell Technologies,United States of America,,public, FTSE All-World,Software,IT & software development,Services,General, DELL UN," Investor, Supply Chain",DELL,2018,17802440000,0,5301000000,78660000000,20054000000,-3728000000,USD,13942000000,2187000000,4163000000,122281000000,106910000000,6350000000,51871000000,15371000000
64621,Kyushu Railway,Japan,,public," Benchmark, Japan",Passenger rail,Rail transport,Transportation services,Transport services, 9142 JP, Investor,9142.T,2018,594400000000,,87563000000,440358000000,167357000000,49240000000,JPY,16971000000,19926000000,98232000000,801483000000,380740000000,81304000000,107966000000,420743000000
64623,Askul Corporation,Japan,,public, Japan,Discretionary delivery retail,Discretionary retail,Retail,General, 2678 JP," Investor, Supply Chain",2678.T,2018,119485400000,,11108000000,387483000000,91606000000,434000000,JPY,57469000000,-6474000000,7080000000,169112000000,120482000000,606000000,32099000000,48630000000
64650,Ahlsell,Sweden,,public, Nordic,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, AHSL SS, Investor,AHSL.ST,2018,,,,,,,JPY,,,,,,,,
64654,Grieg Seafood,Norway,,public, Nordic,Aquaculture,Fish & animal farming,"Food, beverage & agriculture",Agricultural commodities, GSF NO, Investor,GSF.OL,2018,11298536925,,1625506000,7500316000,3358161000,972506000,NOK,125532000,0,0,8142490000,4258979000,38282000,2400285000,3883511000
64656,Aker BP ASA,Norway,,public, Nordic,Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, AKRBP NO, Investor,AKRBP.OL,2018,78504744962,,2599801000,3711471000,1974024000,476423000,USD,44944000,0,0,10777160000,7787240000,2845000,2018442000,2989920000
64657,Bonava,Sweden,,public, Nordic,Residential building construction,Construction,Infrastructure,General, BONAVA SS, Investor,BONAVA.ST,2018,,,,,,,USD,,,,,,,,
68135,ASR Nederland N.V.,Netherlands,,public, Benelux,Insurance,Financial services,Services,General, ASRNL NA, Investor,ASRNL.AS,2018,5000268000,,1051000000,5685000000,5685000000,610000000,EUR,3782000000,25328000000,30594000000,59009000000,53530000000,55922000000,3222000000,5479000000
68154,Larsen & Toubro Infotech Ltd,India,,public, Self selected companies climate change,,,,General, LTI IN, Investor,LTI.BO,2018,,,,,,,EUR,,,,,,,,
68181,Moneta Money Bank AS,Czechia,,public," Benchmark, CEE",Banks,Financial services,Services,General, MONET CP, Investor,MONET,2018,,,,,,,EUR,,,,,,,,
68188,Italgas,Italy,,public, Italy,Gas utilities,Energy utility networks,Infrastructure,Oil & gas, IG IM, Investor,IG.MI,2018,3990562224,,914653000,1615293000,1090364000,313695000,EUR,138476000,119000,175051000,6759210000,5429863000,175170000,4023782000,1329347000
68198,Maisons du Monde SA,France,,public, France,Specialist retail,Discretionary retail,Retail,General, MDM FP, Investor,MDM.PA,2018,858341517,,143971000,1143138000,766387000,60050000,EUR,57165000,16000,14800000,1211364000,620749000,14816000,242717000,590615000
68399,Countryside Properties,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",Residential building construction,Construction,Infrastructure,General, CSP LN, Investor,CSP.L,2018,,,199100000,1018600000,229700000,147900000,GBP,47200000,0,0,1244100000,450400000,72000000,2600000,792100000
70029,PT Indesso Aroma,Indonesia,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70031,ETERNIS,India,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70041,Tuhsu Flav & Frag,China,,public,,Biotech & pharma,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70086,A-ESSE,Italy,,public,,Inorganic base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70107,SKS,Sweden,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70116,"Zhejiang Raybow Pharmaceutical Co., Ltd.",China,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70152,DEL GAUCHO S.R.L,Uruguay,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70157,DAXERY S.A. (PANCKEMAAM),Uruguay,,public,,Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70158,Empalsa,Mexico,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70160,Formex,Mexico,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70161,Fosko S.A.,Chile,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70189,Grupo Agroindustrial Numar S.A.,Costa Rica,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70206,MAXIPAN S.A,Ecuador,,public,,Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70210,Plasticos URPRI,Mexico,,public,,Inorganic base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70212,PRODUCTOS ALIMENTICIOS TRESA S.A.,Peru,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70233,Nordeste Pallets A Madeireira,Brazil,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70244,PROPEX DO BRASIL LTDA,Brazil,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70250,"Rayonnant Technology (Taicang) Co.,Ltd.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70315,Angstrom Serviços Ltda-ME,Brazil,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70423,PROMO EVENTOS MARKETING PROMOCIONAL,Brazil,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70439,WITTEL SERVICOS TECNICOS LTDA,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70529,AÇO FORTE SEGURANÇA E VIGILÂNCIA LTDA,Brazil,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70601,Versum,United States of America,,public,,Specialty chemicals,Chemicals,Materials,Chemicals, VSM US, Supply Chain,VSM,2018,,,324000000,0,-788000000,204000000,USD,399000000,0,0,1059000000,1292000000,0,979000000,178000000
70613,QUIMICA ANASTACIO,Brazil,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70624,ANISA INTERNATIONAL INC,United States of America,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70630,BEUKAY,China,,public,,,,,,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
70637,BLOOMAGE BIOTECHNOLOGY CORPORATION LIMITED,China,CDP China,public,,,,,General, 688363 CH, Supply Chain,688363.SZ,2018,,,,,,,USD,,,,,,,,
71097,DAPU TELECOM,China,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71110,EVERMOBILE,China,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71129,NR SWITCH N RADIO,India,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71145,WIZEON,China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71161,Callink Serviços de Call Center Ltd,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71182,Orcozol Assessoria e Consultoria de,Brazil,,public,,Consumer services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71188,MINUTRADE MARKETING LTDA,Brazil,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71241,TRUSCO NAKAYAMA CORPORATION,Japan,CDP Japan,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, 9830 JP, Supply Chain,9830.T,2018,190973824000,,18328000000,214297000000,45492000000,9722000000,JPY,11685000000,-408000000,6237000000,170216000000,49570000000,5829000000,25000000000,120646000000
71255,FORBES TECHNOSYS LTD,India,,public,,Banks,Financial services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71295,PENNANT WALTERS (HIRWAUN) LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Wind generation,Renewable power generation,Power generation,Electric utilities,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71563,TSM CORP,United States of America,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71687,GLOBAL SUBSTATION SOLUTIONS,United Kingdom of Great Britain and Northern Ireland,,public,,Electricity networks,Energy utility networks,Infrastructure,Electric utilities,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71691,BAIKANG OPTICAL COMPANY,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71698,LUX ELECTRICAL AND LIGHTING,China,,public,,Homeware,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71708,"Mitsui High-tec, Inc.",Japan,CDP Japan,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, 6966 JP, Supply Chain,6966.T,2018,31562370000,,7082000000,81985000000,9411000000,302000000,JPY,16343000000,3400000000,1846000000,85000000000,36667000000,837000000,27909000000,48332000000
71710,"Aichi Rikuun Co., Ltd.",Japan,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71717,"Meidoh Co.,Ltd",Japan,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71724,"Linetek Electronic Co., Ltd.","Taiwan, Greater China",,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71726,Tutamen HK Ltd.,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71807,Crisp Malt,United Kingdom of Great Britain and Northern Ireland,,public,,Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71811,Emilio Esteban SA,Spain,,public,,Grain & corn milling,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71840,Shivaji Roller Flour Mills PVT LTD,India,,public,,Grain & corn milling,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71847,Van Amerongen & Sons INC,Canada,,public,,"Fruit, nut & vegetable processing",Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71854,"INNOVATOR ELECTRONIC SHENZHEN CO., LTD",China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71856,Honda Printing,China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71957,OLESEN CHR. NUTRITION A/S,Denmark,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
71988,ZOTEQ,China,,public,,Other base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
